CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Location 1,Premise,Total Incidents
"04/27/2018,14:00:00,4E,2800 W FRANKLIN ST,COMMON ASSAULT,O,OTHER,842,SOUTHWESTERN,Penrose/Fayette Street Ou,-76.66259,39.29323,""(39.293230000000, -76.662590000000)"",STREET,1"
"04/27/2018,13:39:00,4C,4300 HAYWARD AVE,AGG. ASSAULT,O,OTHER,623,NORTHWESTERN,Woodmere,-76.69249,39.34345,""(39.343450000000, -76.692490000000)"",STREET,1"
"04/27/2018,13:37:00,4E,3300 EDMONDSON AVE,COMMON ASSAULT,O,OTHER,843,SOUTHWESTERN,Lower Edmondson Village,-76.67365,39.29399,""(39.293990000000, -76.673650000000)"",STREET,1"
"04/27/2018,13:27:00,5A,100 N HILTON ST,BURGLARY,I,,842,SOUTHWESTERN,Saint Josephs,-76.6724,39.28707,""(39.287070000000, -76.672400000000)"",ROW/TOWNHO,1"
"04/27/2018,1236,9S,1400 ASHLAND AV,SHOOTING,Outside,FIREARM,313,EASTERN,Gay Street,-76.5984,39.30038,""(39.300380000000, -76.598400000000)"",Street,1"
"04/27/2018,12:53:00,3B,4400 HARFORD RD,ROBBERY - STREET,I,,422,NORTHEASTERN,Beverly Hills,-76.5726,39.3397,""(39.339700000000, -76.572600000000)"",GROCERY/CO,1"
"04/27/2018,12:50:00,4E,2800 EDMONDSON AVE,COMMON ASSAULT,,OTHER,721,WESTERN,Mosher,-76.66369,39.29448,""(39.294480000000, -76.663690000000)"",,1"
"04/27/2018,12:50:00,5A,900 BRADDISH AVE,BURGLARY,I,,721,WESTERN,Mosher,-76.65983,39.2989,""(39.298900000000, -76.659830000000)"",ROW/TOWNHO,1"
"04/27/2018,12:45:00,3CO,4400 PARK HEIGHTS AVE,ROBBERY - COMMERCIAL,I,OTHER,614,NORTHWESTERN,Central Park Heights,-76.66698,39.34056,""(39.340560000000, -76.666980000000)"",DRUG STORE,1"
"04/27/2018,12:45:00,4C,4400 PARK HEIGHTS AVE,AGG. ASSAULT,I,OTHER,614,NORTHWESTERN,Central Park Heights,-76.66698,39.34056,""(39.340560000000, -76.666980000000)"",DRUG STORE,1"
"04/27/2018,12:45:00,7A,3100 ELMORA AVE,AUTO THEFT,O,,434,NORTHEASTERN,Four By Four,-76.57946,39.31584,""(39.315840000000, -76.579460000000)"",STREET,1"
"04/27/2018,12:43:00,6C,200 E BALTIMORE ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61182,39.28963,""(39.289630000000, -76.611820000000)"",CONVENIENC,1"
"04/27/2018,12:36:00,4A,1400 ASHLAND AVE,AGG. ASSAULT,O,FIREARM,313,EASTERN,Gay Street,-76.5984,39.30038,""(39.300380000000, -76.598400000000)"",STREET,1"
"04/27/2018,12:30:00,4E,2900 EDGECOMBE CIR N,COMMON ASSAULT,I,OTHER,532,NORTHERN,Parklane,-76.66562,39.34339,""(39.343390000000, -76.665620000000)"",ROW/TOWNHO,1"
"04/27/2018,12:30:00,6D,100 AISQUITH ST,LARCENY FROM AUTO,,,211,SOUTHEASTERN,Pleasant View Gardens,-76.60169,39.29297,""(39.292970000000, -76.601690000000)"",,1"
"04/27/2018,12:15:00,6J,2800 MAYFIELD AVE,LARCENY,I,,432,NORTHEASTERN,Belair-Edison,-76.57443,39.32332,""(39.323320000000, -76.574430000000)"",ROW/TOWNHO,1"
"04/27/2018,12:10:00,4B,4300 GREENHILL AVE,AGG. ASSAULT,I,KNIFE,442,NORTHEASTERN,Parkside,-76.55908,39.32473,""(39.324730000000, -76.559080000000)"",ROW/TOWNHO,1"
"04/27/2018,12:00:00,5A,0 N CATHERINE ST,BURGLARY,I,,842,SOUTHWESTERN,Shipley Hill,-76.65651,39.28884,""(39.288840000000, -76.656510000000)"",ROW/TOWNHO,1"
"04/27/2018,11:20:00,6C,900 N CHARLES ST,LARCENY,I,,142,CENTRAL,Mount Vernon,-76.61589,39.30063,""(39.300630000000, -76.615890000000)"",DRUG STORE,1"
05/09/2016,21:59:00,3AF,,ROBBERY - STREET,O,FIREARM,944,SOUTHERN,,,,,STREET,1
"04/27/2018,11:15:00,5C,900 S WOLFE ST,BURGLARY,I,,213,SOUTHEASTERN,Fells Point,-76.58974,39.28166,""(39.281660000000, -76.589740000000)"",APT/CONDO,1"
"04/27/2018,11:00:00,5A,300 DREW ST,BURGLARY,,,241,SOUTHEASTERN,Bayview,-76.54398,39.29021,""(39.290210000000, -76.543980000000)"",,1"
"04/27/2018,11:00:00,7A,AV & E FEDERAL ST,AUTO THEFT,O,,333,NORTHEASTERN,Orchard Ridge,-76.56233,39.30897,""(39.308970000000, -76.562330000000)"",STREET,1"
"04/27/2018,09:48:00,4E,600 VILLAGER CIR,COMMON ASSAULT,,OTHER,243,SOUTHEASTERN,Graceland Park,-76.52982,39.28314,""(39.283140000000, -76.529820000000)"",,1"
"04/27/2018,09:05:00,4E,3900 KENYON AVE,COMMON ASSAULT,O,OTHER,432,NORTHEASTERN,Belair-Edison,-76.56194,39.31725,""(39.317250000000, -76.561940000000)"",STREET,1"
"04/27/2018,09:00:00,6C,6800 REISTERSTOWN RD,LARCENY,I,,631,NORTHWESTERN,Reisterstown Station,-76.70757,39.36002,""(39.360020000000, -76.707570000000)"",GROCERY/CO,1"
"04/27/2018,08:40:00,5A,1800 W NORTH AVE,BURGLARY,I,,742,WESTERN,Sandtown-Winchester,-76.6469,39.30984,""(39.309840000000, -76.646900000000)"",ROW/TOWNHO,1"
"04/27/2018,08:30:00,6D,600 COLLETT ST,LARCENY FROM AUTO,O,,742,WESTERN,Sandtown-Winchester,-76.63993,39.30771,""(39.307710000000, -76.639930000000)"",STREET,1"
"04/27/2018,08:20:00,6G,3500 PULASKI HWY,LARCENY,,,223,SOUTHEASTERN,Baltimore Highlands,-76.56871,39.29612,""(39.296120000000, -76.568710000000)"",,1"
"04/27/2018,07:00:00,4C,1400 N LAKEWOOD AVE,AGG. ASSAULT,I,OTHER,332,EASTERN,Berea,-76.57996,39.30732,""(39.307320000000, -76.579960000000)"",ROW/TOWNHO,1"
"04/27/2018,07:00:00,6D,900 W NORTH AVE,LARCENY FROM AUTO,O,,133,CENTRAL,Reservoir Hill,-76.63329,39.31053,""(39.310530000000, -76.633290000000)"",STREET,1"
"04/27/2018,07:00:00,7A,5700 WINNER AVE,AUTO THEFT,O,,632,NORTHWESTERN,Glen,-76.68052,39.35585,""(39.355850000000, -76.680520000000)"",STREET,1"
"04/27/2018,06:30:00,7A,3700 2ND ST,AUTO THEFT,O,,913,SOUTHERN,Brooklyn,-76.60911,39.23709,""(39.237090000000, -76.609110000000)"",STREET,1"
"04/27/2018,05:35:00,7A,1600 E 32ND ST,AUTO THEFT,O,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.5933,39.32676,""(39.326760000000, -76.593300000000)"",STREET,1"
"04/27/2018,05:30:00,3AK,100 N FREMONT AVE,ROBBERY - STREET,O,KNIFE,712,WESTERN,Poppleton,-76.62958,39.29012,""(39.290120000000, -76.629580000000)"",STREET,1"
"04/27/2018,04:45:00,3B,2900 W NORTH AVE,ROBBERY - STREET,O,,811,SOUTHWESTERN,Walbrook,-76.66614,39.30919,""(39.309190000000, -76.666140000000)"",STREET,1"
"04/27/2018,03:00:00,7A,4000 BARRINGTON RD,AUTO THEFT,O,,621,NORTHWESTERN,Dorchester,-76.68529,39.33136,""(39.331360000000, -76.685290000000)"",STREET,1"
"04/27/2018,01:08:00,6C,1000 S HANOVER ST,LARCENY,I,,942,SOUTHERN,Sharp-Leadenhall,-76.61563,39.27769,""(39.277690000000, -76.615630000000)"",RETAIL/SMA,1"
"04/27/2018,01:00:00,6D,100 ALBEMARLE ST,LARCENY FROM AUTO,,,211,SOUTHEASTERN,Jonestown,-76.60384,39.2885,""(39.288500000000, -76.603840000000)"",,1"
"04/27/2018,00:50:00,4B,1600 MORELAND AVE,AGG. ASSAULT,,KNIFE,723,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65575,39.3066,""(39.306600000000, -76.655750000000)"",,1"
04/27/2018,00:38:00,4E,,COMMON ASSAULT,I,OTHER,433,NORTHEASTERN,,,,,ROW/TOWNHO,1
04/27/2018,00:38:00,4E,,COMMON ASSAULT,I,OTHER,433,NORTHEASTERN,,,,,ROW/TOWNHO,1
"04/27/2018,00:15:00,4E,HEIGHTS AV & BERWYN AV,COMMON ASSAULT,O,OTHER,621,NORTHWESTERN,Central Forest Park,-76.68373,39.32773,""(39.327730000000, -76.683730000000)"",OTHER - OU,1"
"04/27/2018,00:11:00,6D,BL & W PATAPSCO AV,LARCENY FROM AUTO,O,,831,SOUTHWESTERN,Morrell Park,-76.66357,39.25765,""(39.257650000000, -76.663570000000)"",GAS STATIO,1"
"04/27/2018,00:06:00,4E,500 N MILTON AVE,COMMON ASSAULT,O,OTHER,221,SOUTHEASTERN,McElderry Park,-76.58216,39.29707,""(39.297070000000, -76.582160000000)"",STREET,1"
"04/26/2018,23:36:00,7A,28TH ST & SISSON ST,AUTO THEFT,O,,511,NORTHERN,Remington,-76.62526,39.31943,""(39.319430000000, -76.625260000000)"",GAS STATIO,1"
"04/26/2018,23:30:00,3AF,800 RAMSAY ST,ROBBERY - STREET,,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.6297,39.28371,""(39.283710000000, -76.629700000000)"",,1"
"04/26/2018,23:30:00,4E,2400 E FEDERAL ST,COMMON ASSAULT,,OTHER,331,EASTERN,Broadway East,-76.58396,39.30894,""(39.308940000000, -76.583960000000)"",,1"
"04/26/2018,23:00:00,3AF,RD & KEYWORTH AV,ROBBERY - STREET,O,FIREARM,614,NORTHWESTERN,Central Park Heights,-76.6631,39.33264,""(39.332640000000, -76.663100000000)"",STREET,1"
"04/26/2018,23:00:00,6D,3100 GWYNNS FALLS PKWY,LARCENY FROM AUTO,O,,811,NORTHWESTERN,Walbrook,-76.67022,39.31428,""(39.314280000000, -76.670220000000)"",STREET,1"
"04/26/2018,23:00:00,6D,200 W FAYETTE ST,LARCENY FROM AUTO,O,,111,CENTRAL,Downtown,-76.61789,39.29048,""(39.290480000000, -76.617890000000)"",STREET,1"
"04/26/2018,22:55:00,6E,2100 MADISON AVE,LARCENY,O,,131,CENTRAL,Druid Heights,-76.63487,39.30951,""(39.309510000000, -76.634870000000)"",STREET,1"
"04/26/2018,22:25:00,4E,200 N PATTERSON PARK AVE,COMMON ASSAULT,I,OTHER,221,EASTERN,Patterson Place,-76.58485,39.29495,""(39.294950000000, -76.584850000000)"",ROW/TOWNHO,1"
"04/26/2018,22:10:00,4C,1800 AIKEN ST,AGG. ASSAULT,I,OTHER,343,EASTERN,Oliver,-76.60078,39.3111,""(39.311100000000, -76.600780000000)"",ROW/TOWNHO,1"
"04/26/2018,22:00:00,3AF,4400 BELVIEU AVE,ROBBERY - STREET,O,FIREARM,621,NORTHWESTERN,West Arlington,-76.69642,39.33967,""(39.339670000000, -76.696420000000)"",STREET,1"
"04/26/2018,22:00:00,6C,3400 CLIFTON AVE,LARCENY,I,,812,SOUTHWESTERN,Mount Holly,-76.6756,39.31089,""(39.310890000000, -76.675600000000)"",DRUG STORE,1"
"04/26/2018,21:45:00,3AF,ST & N WARWICK AV,ROBBERY - STREET,O,FIREARM,723,WESTERN,Bridgeview/Greenlawn,-76.65671,39.30157,""(39.301570000000, -76.656710000000)"",STREET,1"
"04/26/2018,21:30:00,6E,600 N PULASKI ST,LARCENY,O,,722,WESTERN,Midtown-Edmondson,-76.65051,39.29553,""(39.295530000000, -76.650510000000)"",STREET,1"
"04/26/2018,21:16:00,4B,200 N HIGHLAND AVE,AGG. ASSAULT,I,KNIFE,224,SOUTHEASTERN,Ellwood Park/Monument,-76.56962,39.29511,""(39.295110000000, -76.569620000000)"",ROW/TOWNHO,1"
"04/26/2018,21:10:00,4E,4900 QUEENSBERRY AVE,COMMON ASSAULT,I,OTHER,614,NORTHWESTERN,Central Park Heights,-76.67063,39.3483,""(39.348300000000, -76.670630000000)"",ROW/TOWNHO,1"
"04/26/2018,21:00:00,3B,200 KEY HWY,ROBBERY - STREET,,,942,CENTRAL,Federal Hill,-76.61119,39.28058,""(39.280580000000, -76.611190000000)"",,1"
"04/26/2018,21:00:00,6D,600 RAPPOLLA ST,LARCENY FROM AUTO,,,242,SOUTHEASTERN,Greektown,-76.55294,39.28596,""(39.285960000000, -76.552940000000)"",,1"
"04/26/2018,2035,1F,2900 BELMONT AV,HOMICIDE,Outside,FIREARM,813,SOUTHWESTERN,Northwest Community Actio,-76.66598,39.30352,""(39.303520000000, -76.665980000000)"",Street,1"
"04/26/2018,20:27:00,6C,600 N HILTON ST,LARCENY,I,,844,SOUTHWESTERN,Edgewood,-76.67279,39.29422,""(39.294220000000, -76.672790000000)"",CONVENIENC,1"
"04/26/2018,20:25:00,6C,4000 W NORTHERN PKWY,LARCENY,I,,623,NORTHWESTERN,Woodmere,-76.69062,39.3493,""(39.349300000000, -76.690620000000)"",RETAIL/SMA,1"
"04/26/2018,20:24:00,4C,5900 FAIRWOOD AVE,AGG. ASSAULT,I,OTHER,425,NORTHEASTERN,Glenham-Belhar,-76.5438,39.34764,""(39.347640000000, -76.543800000000)"",ROW/TOWNHO,1"
"04/26/2018,20:00:00,6E,400 E FAYETTE ST,LARCENY,O,,111,CENTRAL,Downtown,-76.61007,39.29055,""(39.290550000000, -76.610070000000)"",STREET,1"
"04/26/2018,1933,9S,3100 BAKER ST,SHOOTING,Inside,FIREARM,813,SOUTHWESTERN,Rosemont,-76.66936,39.30585,""(39.305850000000, -76.669360000000)"",Street,1"
"04/26/2018,1931,9S,3600 OLD YORK RD,SHOOTING,Outside,FIREARM,543,NORTHERN,Waverly,-76.60789,39.33238,""(39.332380000000, -76.607890000000)"",Public Are,1"
"04/26/2018,19:53:00,4E,800 WASHBURN AVE,COMMON ASSAULT,O,OTHER,913,SOUTHERN,Brooklyn,-76.59973,39.23322,""(39.233220000000, -76.599730000000)"",STREET,1"
"04/26/2018,19:31:00,4A,3600 OLD YORK RD,AGG. ASSAULT,O,FIREARM,543,NORTHERN,Waverly,-76.60789,39.33238,""(39.332380000000, -76.607890000000)"",STREET,1"
"04/26/2018,19:30:00,6D,3200 GWYNNS FALLS PKWY,LARCENY FROM AUTO,O,,811,NORTHWESTERN,Walbrook,-76.67212,39.3142,""(39.314200000000, -76.672120000000)"",STREET,1"
"04/26/2018,19:06:00,6D,AV & SINCLAIR LN,LARCENY FROM AUTO,I,,444,NORTHEASTERN,Frankford,-76.54074,39.32386,""(39.323860000000, -76.540740000000)"",GARAGE ON,1"
"04/26/2018,19:00:00,7A,4200 CONNECTICUT AVE,AUTO THEFT,O,,843,SOUTHWESTERN,Irvington,-76.68564,39.28429,""(39.284290000000, -76.685640000000)"",STREET,1"
"04/26/2018,19:00:00,7A,3100 BAKER ST,AUTO THEFT,O,,813,SOUTHWESTERN,Rosemont,-76.66936,39.30585,""(39.305850000000, -76.669360000000)"",STREET,1"
"04/26/2018,1807,9S,1600 E LANVALE ST,SHOOTING,Outside,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,""(39.309550000000, -76.596430000000)"",Street,1"
"04/26/2018,1807,9S,1600 E LANVALE ST,SHOOTING,Outside,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,""(39.309550000000, -76.596430000000)"",Street,1"
"04/26/2018,1807,9S,1600 E LANVALE ST,SHOOTING,Outside,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,""(39.309550000000, -76.596430000000)"",Street,1"
"04/26/2018,18:59:00,4E,1100 E PATAPSCO AVE,COMMON ASSAULT,,OTHER,911,SOUTHERN,Curtis Bay,-76.59388,39.23368,""(39.233680000000, -76.593880000000)"",,1"
"04/26/2018,18:59:00,4F,1100 E PATAPSCO AVE,ASSAULT BY THREAT,,,911,SOUTHERN,Curtis Bay,-76.59388,39.23368,""(39.233680000000, -76.593880000000)"",,1"
"04/26/2018,18:50:00,6J,2400 FREDERICK AVE,LARCENY,,,841,SOUTHWESTERN,Millhill,-76.65492,39.284,""(39.284000000000, -76.654920000000)"",,1"
"04/26/2018,18:48:00,3B,HY & BATTERY AV,ROBBERY - STREET,O,,112,CENTRAL,Inner Harbor,-76.60989,39.2807,""(39.280700000000, -76.609890000000)"",INNER HARB,1"
"04/26/2018,18:30:00,7A,800 WHITELOCK ST,AUTO THEFT,O,,133,CENTRAL,Reservoir Hill,-76.63269,39.3144,""(39.314400000000, -76.632690000000)"",STREET,1"
"04/26/2018,18:15:00,5D,1700 ALICEANNA ST,BURGLARY,I,,213,SOUTHEASTERN,Fells Point,-76.59292,39.28358,""(39.283580000000, -76.592920000000)"",OTHER - IN,1"
"04/26/2018,18:03:00,4E,200 BALLOU CT,COMMON ASSAULT,I,OTHER,211,SOUTHEASTERN,Perkins Homes,-76.59731,39.28781,""(39.287810000000, -76.597310000000)"",ROW/TOWNHO,1"
"04/26/2018,18:00:00,4A,1600 E LANVALE ST,AGG. ASSAULT,O,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,""(39.309550000000, -76.596430000000)"",STREET,1"
"04/26/2018,18:00:00,4A,1600 E LANVALE ST,AGG. ASSAULT,O,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,""(39.309550000000, -76.596430000000)"",STREET,1"
"04/26/2018,18:00:00,4A,1600 E LANVALE ST,AGG. ASSAULT,O,FIREARM,343,EASTERN,Oliver,-76.59643,39.30955,""(39.309550000000, -76.596430000000)"",STREET,1"
"04/26/2018,1726,1F,2600 SHIRLEY AV,HOMICIDE,Outside,FIREARM,533,NORTHERN,Greenspring,-76.66135,39.33504,""(39.335040000000, -76.661350000000)"",Street,1"
"04/26/2018,17:30:00,6E,2100 W LEXINGTON ST,LARCENY,O,,714,WESTERN,Penrose/Fayette Street Ou,-76.65041,39.29047,""(39.290470000000, -76.650410000000)"",STREET,1"
"04/26/2018,17:23:00,6B,5100 HARFORD RD,LARCENY,O,,426,NORTHEASTERN,Waltherson,-76.56506,39.348,""(39.348000000000, -76.565060000000)"",STREET,1"
"04/26/2018,16:53:00,4C,4600 KERNWOOD AVE,AGG. ASSAULT,I,OTHER,521,NORTHERN,Kernewood,-76.61064,39.34515,""(39.345150000000, -76.610640000000)"",ROW/TOWNHO,1"
"04/26/2018,16:30:00,6D,1500 BYRD ST,LARCENY FROM AUTO,O,,942,SOUTHERN,Riverside,-76.61087,39.27259,""(39.272590000000, -76.610870000000)"",STREET,1"
"04/26/2018,16:00:00,3AO,300 S CAREY ST,ROBBERY - STREET,O,OTHER,935,SOUTHERN,New Southwest/Mount Clare,-76.63794,39.28447,""(39.284470000000, -76.637940000000)"",STREET,1"
"04/26/2018,16:00:00,6D,3000 IONA TER,LARCENY FROM AUTO,O,,422,NORTHEASTERN,Arcadia,-76.57337,39.33722,""(39.337220000000, -76.573370000000)"",STREET,1"
"04/26/2018,16:00:00,6J,4300 SHELDON AVE,LARCENY,I,,442,NORTHEASTERN,Belair-Edison,-76.5628,39.32719,""(39.327190000000, -76.562800000000)"",UNKNOWN,1"
"04/26/2018,15:30:00,6D,300 LIGHT ST,LARCENY FROM AUTO,I,,112,CENTRAL,Inner Harbor,-76.61309,39.285,""(39.285000000000, -76.613090000000)"",OTHER - IN,1"
"04/26/2018,14:30:00,4E,0 S CURLEY ST,COMMON ASSAULT,I,OTHER,222,SOUTHEASTERN,Patterson Park Neighborho,-76.57547,39.29159,""(39.291590000000, -76.575470000000)"",ROW/TOWNHO,1"
"04/26/2018,14:00:00,6D,MULBERRY ST & N FREMONT AV,LARCENY FROM AUTO,,,122,WESTERN,Harlem Park,-76.63136,39.29345,""(39.293450000000, -76.631360000000)"",,1"
"04/26/2018,14:00:00,6J,HAMILTON ST & N CHARLES ST,LARCENY,O,,142,CENTRAL,Mount Vernon,-76.61554,39.29565,""(39.295650000000, -76.615540000000)"",STREET,1"
"04/26/2018,1350,9S,600 RICHWOOD AV,SHOOTING,Outside,FIREARM,524,NORTHERN,Richnor Springs,-76.60751,39.34682,""(39.346820000000, -76.607510000000)"",Street,1"
"04/26/2018,13:50:00,4A,600 RICHWOOD AVE,AGG. ASSAULT,,FIREARM,524,NORTHERN,Richnor Springs,-76.60751,39.34682,""(39.346820000000, -76.607510000000)"",,1"
"04/26/2018,13:50:00,4A,600 RICHWOOD AVE,AGG. ASSAULT,,FIREARM,524,NORTHERN,Richnor Springs,-76.60751,39.34682,""(39.346820000000, -76.607510000000)"",,1"
"04/26/2018,13:50:00,4A,600 RICHWOOD AVE,AGG. ASSAULT,,FIREARM,524,NORTHERN,Richnor Springs,-76.60751,39.34682,""(39.346820000000, -76.607510000000)"",,1"
"04/26/2018,13:45:00,4A,2600 N HOWARD ST,AGG. ASSAULT,O,FIREARM,511,NORTHERN,Remington,-76.61987,39.31949,""(39.319490000000, -76.619870000000)"",STREET,1"
"04/26/2018,13:38:00,6J,SARATOGA ST & N LIBERTY ST,LARCENY,O,,111,CENTRAL,Downtown,-76.61647,39.293,""(39.293000000000, -76.616470000000)"",STREET,1"
"04/26/2018,13:30:00,6E,1600 RALWORTH RD,LARCENY,O,,412,NORTHEASTERN,Hillen,-76.59092,39.3394,""(39.339400000000, -76.590920000000)"",STREET,1"
"04/26/2018,13:20:00,5F,800 BROOKS LN,BURGLARY,I,,133,CENTRAL,Reservoir Hill,-76.6347,39.31597,""(39.315970000000, -76.634700000000)"",ROW/TOWNHO,1"
"04/26/2018,13:00:00,6G,0 N HOWARD ST,LARCENY,I,,111,CENTRAL,Downtown,-76.61944,39.29006,""(39.290060000000, -76.619440000000)"",UNKNOWN,1"
"04/26/2018,13:00:00,6J,4000 BOARMAN AVE,LARCENY,O,,621,NORTHWESTERN,Dorchester,-76.68491,39.33415,""(39.334150000000, -76.684910000000)"",STREET,1"
"04/26/2018,1201,9S,1100 W CROSS ST,SHOOTING,Outside,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63041,39.28132,""(39.281320000000, -76.630410000000)"",Alley,1"
"04/26/2018,12:40:00,7A,2500 EUTAW PL,AUTO THEFT,O,,133,CENTRAL,Reservoir Hill,-76.63845,39.31509,""(39.315090000000, -76.638450000000)"",STREET,1"
"04/26/2018,12:30:00,5A,2500 AISQUITH ST,BURGLARY,I,,411,NORTHEASTERN,Coldstream Homestead Mont,-76.59748,39.31819,""(39.318190000000, -76.597480000000)"",ROW/TOWNHO,1"
"04/26/2018,12:30:00,6D,3800 W FRANKLIN ST,LARCENY FROM AUTO,O,,843,SOUTHWESTERN,Allendale,-76.67964,39.29259,""(39.292590000000, -76.679640000000)"",STREET,1"
"04/26/2018,12:01:00,4A,1100 WARD ST,AGG. ASSAULT,O,FIREARM,932,SOUTHERN,Washington Village/Pigtow,-76.63247,39.28212,""(39.282120000000, -76.632470000000)"",ALLEY,1"
"04/26/2018,11:35:00,6C,400 E PRATT ST,LARCENY,I,,112,CENTRAL,Inner Harbor,-76.6098,39.28668,""(39.286680000000, -76.609800000000)"",DRUG STORE,1"
"04/26/2018,11:33:00,4F,1700 LYDONLEA WAY,ASSAULT BY THREAT,I,,415,NORTHEASTERN,Loch Raven,-76.57958,39.36127,""(39.361270000000, -76.579580000000)"",HOSP/NURS.,1"
"04/26/2018,11:20:00,3AK,0 E MOUNT VERNON PL,ROBBERY - STREET,O,KNIFE,142,CENTRAL,Mount Vernon,-76.61521,39.29735,""(39.297350000000, -76.615210000000)"",STREET,1"
"04/26/2018,11:00:00,3AK,0 E CENTRE ST,ROBBERY - STREET,O,KNIFE,142,CENTRAL,Mount Vernon,-76.61528,39.29639,""(39.296390000000, -76.615280000000)"",STREET,1"
"04/26/2018,11:00:00,3B,0 N CHARLES ST,ROBBERY - STREET,O,,111,CENTRAL,Downtown,-76.61518,39.28959,""(39.289590000000, -76.615180000000)"",STREET,1"
"04/26/2018,11:00:00,4E,4200 DORIS AVE,COMMON ASSAULT,,OTHER,913,SOUTHERN,Brooklyn,-76.60522,39.22865,""(39.228650000000, -76.605220000000)"",,1"
"04/26/2018,11:00:00,5A,2200 W FAYETTE ST,BURGLARY,,,714,WESTERN,Penrose/Fayette Street Ou,-76.65217,39.28927,""(39.289270000000, -76.652170000000)"",,1"
"04/26/2018,10:45:00,4B,PATTERSON PARK AV & E HOFFMAN ST,AGG. ASSAULT,O,KNIFE,331,EASTERN,Broadway East,-76.58562,39.30677,""(39.306770000000, -76.585620000000)"",STREET,1"
"04/26/2018,10:30:00,4E,200 S DALLAS CT,COMMON ASSAULT,I,OTHER,211,SOUTHEASTERN,Perkins Homes,-76.59653,39.28815,""(39.288150000000, -76.596530000000)"",APT/CONDO,1"
"04/26/2018,10:30:00,6D,4800 TRUESDALE AVE,LARCENY FROM AUTO,O,,443,NORTHEASTERN,Frankford,-76.54836,39.31726,""(39.317260000000, -76.548360000000)"",STREET,1"
"04/26/2018,10:20:00,7A,6400 PULASKI HWY,AUTO THEFT,O,,241,NORTHEASTERN,Pulaski Industrial Area,-76.54095,39.30385,""(39.303850000000, -76.540950000000)"",GAS STATIO,1"
"04/26/2018,10:00:00,7A,3600 MOHAWK AVE,AUTO THEFT,,,622,NORTHWESTERN,Howard Park,-76.69271,39.33101,""(39.331010000000, -76.692710000000)"",,1"
"04/26/2018,09:45:00,4E,2600 HARLEM AVE,COMMON ASSAULT,I,OTHER,721,WESTERN,Mosher,-76.66033,39.29559,""(39.295590000000, -76.660330000000)"",ROW/TOWNHO,1"
"04/26/2018,09:30:00,6J,2000 N WASHINGTON ST,LARCENY,O,,331,EASTERN,South Clifton Park,-76.59047,39.31373,""(39.313730000000, -76.590470000000)"",YARD,1"
"04/26/2018,09:30:00,7A,300 JOPLIN ST,AUTO THEFT,O,,241,SOUTHEASTERN,Bayview,-76.53829,39.29013,""(39.290130000000, -76.538290000000)"",STREET,1"
"04/26/2018,09:10:00,7A,5400 REMMELL AVE,AUTO THEFT,O,,426,NORTHEASTERN,Waltherson,-76.5526,39.34229,""(39.342290000000, -76.552600000000)"",DRIVEWAY,1"
"04/26/2018,09:00:00,3NK,200 MASON CT,ROBBERY - STREET,I,KNIFE,211,SOUTHEASTERN,Perkins Homes,-76.59587,39.28836,""(39.288360000000, -76.595870000000)"",ROW/TOWNHO,1"
"04/26/2018,08:30:00,6D,3600 KIMBLE RD,LARCENY FROM AUTO,O,,412,NORTHEASTERN,Ednor Gardens-Lakeside,-76.60111,39.33243,""(39.332430000000, -76.601110000000)"",STREET,1"
"04/26/2018,08:30:00,6G,700 W PRATT ST,LARCENY,I,,941,CENTRAL,Ridgely's Delight,-76.62629,39.28607,""(39.286070000000, -76.626290000000)"",RESTAURANT,1"
"04/26/2018,08:30:00,7A,5200 SAINT CHARLES AVE,AUTO THEFT,,,633,NORTHWESTERN,Arlington,-76.68352,39.34494,""(39.344940000000, -76.683520000000)"",,1"
"04/26/2018,08:15:00,4E,1000 LIGHT ST,COMMON ASSAULT,,OTHER,942,SOUTHERN,Federal Hill,-76.61238,39.27743,""(39.277430000000, -76.612380000000)"",,1"
"04/26/2018,07:20:00,5A,4100 ECHODALE AVE,BURGLARY,,,426,NORTHEASTERN,Waltherson,-76.55285,39.33832,""(39.338320000000, -76.552850000000)"",,1"
"04/26/2018,07:00:00,6E,6700 PULASKI HWY,LARCENY,O,,441,NORTHEASTERN,Pulaski Industrial Area,-76.53683,39.30577,""(39.305770000000, -76.536830000000)"",STREET,1"
"04/26/2018,06:40:00,4D,200 N MONROE ST,AGG. ASSAULT,O,HANDS,714,WESTERN,Penrose/Fayette Street Ou,-76.64713,39.29113,""(39.291130000000, -76.647130000000)"",ALLEY,1"
